application_id,age,annual_income,loan_amount,loan_term_months,credit_score,employment_years,home_ownership,purpose,application_status
APP104163,30,2088721,1880062,240,788,31,Mortgage,Auto,Pending
APP104164,56,2081644,1283535,48,392,18,Own,Education,Rejected
APP104165,54,1717759,1475226,240,722,12,Own,Business,Approved
APP104166,43,2353373,1525662,12,377,13,Mortgage,Business,Approved
APP104167,29,399852,378473,48,646,29,Own,Home,Approved
APP104168,45,1616123,1504087,24,687,5,Rent,Home,Approved
APP104169,54,1390898,465223,84,384,11,Rent,Auto,Rejected
APP104170,39,2755663,579552,240,360,12,Mortgage,Medical,Approved
APP104171,33,403169,277280,180,340,25,Own,Auto,Approved
APP104172,45,2002523,403182,360,690,5,Own,Business,Approved
APP104173,38,716123,1958900,24,638,18,Mortgage,Education,Approved
APP104174,40,2673943,689839,180,365,26,Rent,Education,Rejected
APP104175,38,2585191,804672,180,575,37,Rent,Home,Pending
APP104176,35,859265,985696,60,738,17,Own,Education,Rejected
APP104177,56,2640776,1440231,12,431,39,Mortgage,Medical,Pending
APP104178,43,1590865,1168872,24,633,24,Rent,Medical,Rejected
APP104179,43,2918922,1095482,360,461,30,Mortgage,Auto,Approved
APP104180,53,2243492,1682053,36,443,9,Mortgage,Business,Pending
APP104181,38,296498,1017089,120,516,36,Rent,Auto,Approved
APP104182,25,767620,1549616,360,494,10,Rent,Medical,Approved
APP104183,62,1330074,1826246,60,573,5,Mortgage,Business,Pending
APP104184,23,791751,1368493,36,413,3,Rent,Medical,Rejected
APP104185,49,570806,118874,60,515,26,Mortgage,Medical,Pending
APP104186,34,2938519,563804,36,642,25,Mortgage,Auto,Approved
APP104187,31,2633375,1254602,24,513,7,Rent,Education,Rejected
APP104188,23,1416909,983816,240,661,35,Rent,Business,Approved
APP104189,65,802075,605292,48,363,11,Own,Auto,Approved
APP104190,42,709083,704099,120,375,24,Own,Personal,Pending
APP104191,37,2764162,202802,180,776,20,Mortgage,Business,Approved
APP104192,57,1128098,508109,84,554,23,Own,Auto,Rejected
APP104193,22,235273,1576418,84,635,29,Mortgage,Education,Pending
APP104194,48,1312653,69978,24,707,37,Rent,Personal,Pending
APP104195,45,1472151,1681820,84,380,28,Rent,Education,Approved
APP104196,48,1944638,711950,180,835,36,Rent,Personal,Approved
APP104197,27,1148324,1625365,24,533,34,Own,Medical,Pending
APP104198,67,2784441,549426,36,790,14,Rent,Education,Rejected
APP104199,32,2001907,1666114,120,529,22,Mortgage,Medical,Approved
APP104200,54,2962452,1165209,360,523,7,Mortgage,Education,Approved
APP104201,57,1227647,1710325,48,630,37,Mortgage,Business,Approved
APP104202,37,2024756,171488,240,405,38,Mortgage,Personal,Pending
APP104203,27,1222953,1604975,24,635,35,Rent,Home,Approved
APP104204,35,2159782,577513,84,841,29,Mortgage,Personal,Rejected
APP104205,60,2287916,749744,360,655,33,Own,Business,Approved
APP104206,65,1101121,137300,60,338,31,Mortgage,Business,Approved
APP104207,66,2825481,1910415,84,684,9,Mortgage,Medical,Rejected
APP104208,32,2600044,1300764,24,318,10,Own,Education,Pending
APP104209,50,2704593,1962795,84,356,21,Rent,Medical,Approved
APP104210,28,809835,1157969,84,456,16,Mortgage,Business,Approved
APP104211,55,2209982,358466,360,468,29,Own,Auto,Rejected
APP104212,41,497865,708086,36,301,29,Own,Business,Approved
APP104213,55,495428,907782,48,309,39,Own,Auto,Approved
APP104214,54,2925116,337302,120,734,31,Mortgage,Medical,Rejected
APP104215,69,628118,1866438,360,550,0,Own,Home,Approved
APP104216,44,2619588,1917943,36,410,13,Rent,Education,Rejected
APP104217,37,1406248,1148815,120,536,13,Mortgage,Personal,Approved
APP104218,46,1050206,1189565,240,681,25,Own,Home,Rejected
APP104219,28,405794,1421808,120,704,13,Rent,Education,Rejected
APP104220,26,2090478,1374271,60,458,39,Own,Business,Rejected
APP104221,46,2219727,172204,36,392,11,Mortgage,Education,Rejected
APP104222,61,1507651,1086130,36,828,17,Mortgage,Personal,Rejected
APP104223,47,2467843,1565384,12,647,32,Rent,Auto,Approved
APP104224,59,1104758,1622739,24,841,14,Own,Education,Approved
APP104225,29,1744697,1212280,60,468,1,Mortgage,Auto,Approved
APP104226,43,1002967,1797941,24,361,13,Own,Business,Rejected
APP104227,51,1830230,1193094,12,510,14,Own,Medical,Approved
APP104228,38,580876,796285,120,480,24,Rent,Auto,Approved
APP104229,21,1533267,913189,12,696,28,Rent,Education,Approved
APP104230,24,1738090,1395549,24,694,21,Mortgage,Auto,Rejected
APP104231,66,1758319,1778637,84,339,16,Mortgage,Auto,Approved
APP104232,50,1450470,498280,360,623,20,Own,Medical,Approved
APP104233,33,2002000,622311,180,488,5,Mortgage,Personal,Rejected
APP104234,33,1634121,1321117,12,638,7,Mortgage,Medical,Pending
APP104235,22,993063,1538963,24,515,24,Own,Business,Rejected
APP104236,67,803000,828353,180,596,34,Own,Business,Approved
APP104237,26,2013622,1304197,180,694,20,Rent,Personal,Rejected
APP104238,58,2828109,63224,48,461,2,Rent,Business,Approved
APP104239,32,2308935,618907,360,409,39,Own,Personal,Approved
APP104240,37,1988055,1913279,240,689,12,Own,Auto,Approved
APP104241,34,2780291,1174160,180,822,29,Mortgage,Home,Approved
APP104242,61,2718881,1743461,180,544,35,Rent,Education,Rejected
APP104243,22,1618118,474416,180,849,39,Rent,Home,Approved
APP104244,38,505959,617131,24,401,4,Rent,Home,Rejected
APP104245,34,1975994,1951115,180,751,7,Mortgage,Home,Rejected
APP104246,34,1943982,1995626,360,844,25,Mortgage,Home,Approved
APP104247,30,976594,1759849,36,465,30,Rent,Personal,Approved
APP104248,65,2578493,668398,12,381,33,Mortgage,Business,Rejected
APP104249,39,2635863,1612832,48,665,22,Mortgage,Medical,Approved
APP104250,41,1126578,944746,36,779,6,Own,Auto,Approved
APP104251,39,1535202,1695662,360,345,28,Own,Auto,Approved
APP104252,69,746400,1709955,60,653,26,Own,Education,Approved
APP104253,37,699384,897980,120,780,18,Rent,Personal,Approved
APP104254,37,942059,643962,360,317,25,Rent,Medical,Pending
APP104255,37,1224204,1950962,180,584,8,Mortgage,Personal,Approved
APP104256,37,964214,928553,180,342,32,Rent,Business,Approved
APP104257,25,624577,891754,360,397,1,Rent,Medical,Rejected
APP104258,50,1452157,1347894,120,567,33,Mortgage,Auto,Rejected
APP104259,22,1945979,1876503,36,480,33,Mortgage,Education,Rejected
APP104260,32,1112698,304411,180,346,27,Mortgage,Auto,Approved
APP104261,30,1693937,1969716,48,741,32,Rent,Home,Pending
APP104262,35,959567,873583,48,411,36,Mortgage,Education,Approved
APP104263,58,2170809,99909,120,779,6,Rent,Personal,Approved
APP104264,50,2015834,653349,48,397,21,Rent,Auto,Rejected
APP104265,69,2888170,951864,12,586,25,Mortgage,Personal,Approved
APP104266,38,348490,1369709,360,700,37,Rent,Business,Rejected
APP104267,66,2588792,1154411,84,564,29,Own,Personal,Pending
APP104268,23,1153018,315140,120,529,23,Rent,Auto,Approved
APP104269,45,384927,1002055,240,713,22,Rent,Medical,Approved
APP104270,60,2131305,503826,120,306,5,Mortgage,Auto,Approved
APP104271,47,680816,575615,120,755,12,Own,Education,Approved
APP104272,66,692379,1437183,180,680,17,Mortgage,Personal,Rejected
APP104273,36,2943028,1616407,36,721,35,Rent,Personal,Pending
APP104274,22,818598,354637,240,531,34,Mortgage,Auto,Rejected
APP104275,58,1732057,1224629,180,511,25,Mortgage,Auto,Pending
APP104276,24,761866,872937,24,615,4,Mortgage,Education,Approved
APP104277,58,547172,706492,24,653,28,Rent,Education,Approved
APP104278,56,202593,1440117,240,809,18,Rent,Home,Approved
APP104279,62,244937,535215,240,772,26,Own,Auto,Rejected
APP104280,44,1526549,1542663,360,329,17,Rent,Home,Approved
APP104281,64,1415200,831460,24,383,28,Rent,Home,Approved
APP104282,29,309084,235018,240,821,8,Mortgage,Education,Approved
APP104283,42,1178857,1594884,240,513,5,Mortgage,Home,Approved
APP104284,26,964231,1711391,180,619,8,Mortgage,Personal,Rejected
APP104285,58,1799697,1147985,60,331,36,Mortgage,Personal,Pending
APP104286,55,2985449,1461745,84,357,3,Rent,Auto,Approved
APP104287,60,2136593,337730,60,525,11,Mortgage,Medical,Approved
APP104288,58,2771509,711624,12,695,13,Rent,Business,Approved
APP104289,36,738231,732302,84,725,33,Own,Auto,Approved
APP104290,24,802212,1539415,36,792,14,Rent,Auto,Approved
APP104291,66,2302262,736475,36,408,35,Rent,Education,Rejected
APP104292,45,1068006,1470182,12,411,39,Mortgage,Medical,Rejected
APP104293,25,2576556,648346,60,598,26,Rent,Home,Rejected
APP104294,66,1498372,1221737,12,601,13,Mortgage,Home,Rejected
APP104295,69,762299,459122,240,320,23,Mortgage,Education,Approved
APP104296,42,2564357,1139038,240,546,26,Own,Medical,Rejected
APP104297,58,1741285,207596,240,794,4,Rent,Auto,Rejected
APP104298,22,2447408,1482671,48,390,33,Own,Personal,Approved
APP104299,25,1466273,106749,24,751,17,Own,Business,Approved
APP104300,34,553476,1998556,84,546,33,Own,Auto,Approved
APP104301,53,2106901,1685984,120,588,24,Own,Medical,Approved
APP104302,27,548456,1178176,12,653,34,Own,Home,Approved
APP104303,22,2057214,1823675,240,688,3,Mortgage,Business,Approved
APP104304,53,1366850,1626999,60,651,1,Rent,Business,Pending
APP104305,58,2416282,328416,240,357,4,Own,Personal,Pending
APP104306,57,2636267,1501333,12,462,34,Rent,Medical,Rejected
APP104307,60,1340642,785738,60,765,39,Own,Personal,Rejected
APP104308,60,2669837,1718826,60,322,39,Rent,Business,Pending
APP104309,50,510517,1734425,12,694,13,Mortgage,Home,Approved
APP104310,46,500624,1911323,180,586,10,Own,Auto,Approved
APP104311,62,2981908,929419,360,366,13,Mortgage,Education,Rejected
APP104312,38,1808032,426512,84,367,32,Rent,Education,Pending
APP104313,25,1461997,293898,48,840,10,Own,Home,Rejected
APP104314,57,635890,372646,120,317,21,Mortgage,Home,Approved
APP104315,34,1009193,1984015,48,312,25,Mortgage,Education,Rejected
APP104316,68,2121162,1193386,48,309,14,Rent,Personal,Approved
APP104317,41,2500797,736010,180,646,18,Own,Medical,Approved
APP104318,62,2766013,926125,84,810,26,Rent,Medical,Approved
APP104319,23,1341653,387121,36,394,31,Own,Education,Rejected
APP104320,53,1473354,1162909,60,738,7,Rent,Medical,Approved
APP104321,42,657234,880057,240,696,20,Rent,Education,Approved
APP104322,43,432631,1606183,84,426,6,Mortgage,Education,Rejected
APP104323,33,1425981,91258,12,338,0,Mortgage,Auto,Approved
APP104324,68,1821911,1866843,240,568,25,Mortgage,Business,Rejected
APP104325,40,492085,168287,180,344,19,Mortgage,Auto,Approved
APP104326,62,1343846,863960,36,362,10,Own,Education,Rejected
APP104327,41,1996376,714223,360,556,2,Rent,Medical,Approved
APP104328,23,2470516,1449968,360,749,37,Mortgage,Business,Pending
APP104329,64,2827764,1333517,360,847,33,Rent,Auto,Pending
APP104330,30,1152964,433758,48,645,37,Rent,Personal,Approved
APP104331,34,1296835,1006917,360,452,4,Mortgage,Personal,Rejected
APP104332,63,2649712,1092376,240,480,0,Own,Business,Rejected
APP104333,64,2141156,954567,240,637,8,Rent,Home,Approved
APP104334,65,966361,92519,84,395,4,Own,Auto,Rejected
APP104335,41,2118398,397302,36,585,18,Mortgage,Home,Pending
APP104336,58,641049,1032313,36,723,25,Own,Medical,Approved
APP104337,37,1457315,557902,360,764,7,Mortgage,Auto,Pending
APP104338,57,1058145,1113406,84,332,15,Own,Education,Approved
APP104339,45,2979394,369159,360,459,21,Own,Medical,Pending
APP104340,23,297764,1484118,84,440,12,Rent,Medical,Pending
APP104341,41,2598945,417479,84,605,18,Rent,Auto,Approved
APP104342,43,987488,1316495,12,402,23,Mortgage,Medical,Approved
APP104343,33,301426,1681407,60,823,38,Own,Personal,Rejected
APP104344,39,2048329,748873,84,805,12,Mortgage,Business,Pending
APP104345,45,2098494,321984,24,483,3,Own,Auto,Approved
APP104346,23,598392,61175,24,524,34,Own,Personal,Approved
APP104347,28,307311,753082,84,542,23,Own,Business,Rejected
APP104348,58,511821,275197,36,323,18,Own,Education,Approved
APP104349,38,1344835,1769598,180,789,28,Mortgage,Business,Rejected
APP104350,50,570678,1947468,60,729,39,Mortgage,Auto,Rejected
APP104351,48,2168520,1962227,60,483,5,Mortgage,Business,Pending
APP104352,48,417144,1848549,24,601,34,Mortgage,Home,Approved
APP104353,41,2408966,1194092,60,509,25,Rent,Auto,Pending
APP104354,44,2648979,683931,84,425,23,Mortgage,Education,Rejected
APP104355,61,2207183,920774,84,467,34,Mortgage,Home,Pending
APP104356,68,2843522,554763,36,359,12,Own,Medical,Approved
APP104357,33,2829846,1688472,12,746,31,Rent,Medical,Rejected
APP104358,53,330371,901011,360,660,22,Rent,Education,Rejected
APP104359,68,1157493,800992,360,812,37,Mortgage,Business,Rejected
APP104360,21,2328200,1395383,360,303,18,Mortgage,Auto,Approved
APP104361,59,1150991,778891,36,647,28,Rent,Auto,Approved
APP104362,45,2264024,745813,120,608,19,Own,Medical,Approved
APP104363,68,2368043,493268,24,643,15,Own,Education,Approved
APP104364,49,2991346,181223,360,845,15,Rent,Medical,Rejected
APP104365,62,1123628,124059,12,514,36,Own,Home,Pending
APP104366,29,1174037,835450,60,377,33,Mortgage,Home,Rejected
APP104367,27,267966,1990785,240,306,9,Rent,Education,Approved
APP104368,66,999425,558148,180,571,34,Mortgage,Personal,Approved
APP104369,46,985481,1300083,240,395,23,Mortgage,Education,Approved
APP104370,48,1468629,683613,60,377,4,Own,Medical,Approved
APP104371,29,1379304,640277,12,381,30,Rent,Home,Rejected
APP104372,32,2598410,367766,12,452,6,Rent,Medical,Approved
APP104373,61,2366612,1148678,24,363,34,Rent,Education,Approved
APP104374,35,2240062,1334738,12,567,18,Own,Auto,Rejected
APP104375,49,214595,732890,60,660,36,Own,Business,Approved
APP104376,36,1520546,1076930,12,459,19,Rent,Personal,Approved
APP104377,33,2242876,978509,24,375,3,Own,Medical,Approved
APP104378,29,884775,578183,60,615,30,Mortgage,Home,Approved
APP104379,66,1389584,1398851,180,347,29,Rent,Personal,Rejected
APP104380,67,2235644,1130031,120,706,12,Mortgage,Auto,Approved
APP104381,26,2424711,178415,12,510,8,Rent,Business,Rejected
APP104382,38,2592675,1010780,360,525,34,Own,Education,Approved
APP104383,48,1403475,809293,84,437,31,Rent,Personal,Approved
APP104384,39,1319863,1602150,48,455,11,Rent,Education,Rejected
APP104385,56,1271580,647912,48,380,28,Mortgage,Auto,Approved
APP104386,33,2072039,1914169,240,607,9,Own,Education,Approved
APP104387,23,1374736,1249254,60,380,7,Own,Personal,Approved
APP104388,37,1320593,304807,36,674,26,Own,Medical,Approved
APP104389,50,671174,836576,60,441,33,Rent,Home,Approved
APP104390,29,1539781,1773631,12,611,36,Mortgage,Business,Pending
APP104391,60,864407,546440,24,595,18,Own,Home,Approved
APP104392,21,1669749,1424354,48,649,5,Rent,Business,Approved
APP104393,24,2688253,1577543,36,717,21,Mortgage,Business,Approved
APP104394,45,2372032,1400479,48,608,27,Rent,Medical,Approved
APP104395,46,1538552,226238,12,769,38,Mortgage,Auto,Rejected
APP104396,35,2937016,779886,120,442,4,Rent,Personal,Rejected
APP104397,33,2944630,729012,24,714,26,Rent,Personal,Pending
APP104398,24,1444225,720620,36,488,20,Rent,Business,Approved
APP104399,53,2337808,1764047,360,646,23,Own,Business,Approved
APP104400,39,1158482,60996,12,571,3,Own,Business,Rejected
APP104401,26,2660206,1101082,36,800,0,Rent,Home,Approved
APP104402,40,1246054,1965299,84,449,24,Rent,Personal,Approved
APP104403,66,923185,1757230,48,586,7,Rent,Education,Approved
APP104404,33,574889,1232686,48,390,24,Own,Home,Approved
APP104405,64,2559385,1995988,24,648,1,Mortgage,Business,Rejected
APP104406,33,1031428,834540,60,320,32,Rent,Medical,Pending
APP104407,30,2477293,1242144,180,526,13,Mortgage,Personal,Rejected
APP104408,33,442052,1110349,84,305,18,Own,Auto,Approved
APP104409,36,1602474,142282,360,480,13,Rent,Personal,Rejected
APP104410,26,1398103,129027,120,566,16,Rent,Medical,Rejected
APP104411,49,1428694,1798908,180,482,21,Mortgage,Auto,Rejected
APP104412,37,668600,388619,60,512,25,Mortgage,Business,Approved
APP104413,56,406822,741914,120,381,27,Mortgage,Medical,Pending
APP104414,45,1169938,1265551,84,693,39,Own,Home,Approved
APP104415,42,1516652,1172304,240,738,7,Mortgage,Education,Rejected
APP104416,44,2422017,1052810,84,550,34,Mortgage,Education,Rejected
APP104417,28,1494872,1959391,60,330,24,Mortgage,Home,Pending
APP104418,55,888597,1584795,12,334,12,Own,Auto,Pending
APP104419,26,934971,1886460,240,671,36,Own,Business,Approved
APP104420,56,1913304,1334548,60,811,28,Mortgage,Auto,Rejected
APP104421,69,1419840,1959286,180,776,7,Mortgage,Auto,Approved
APP104422,58,2723307,1222799,120,523,6,Own,Auto,Rejected
APP104423,43,1431359,1106368,12,574,26,Rent,Home,Approved
APP104424,36,1787401,1639768,120,389,29,Own,Business,Approved
APP104425,63,378932,1744178,60,338,1,Own,Auto,Pending
APP104426,33,742619,183113,36,721,25,Mortgage,Business,Rejected
APP104427,44,2580466,1825630,36,536,21,Rent,Personal,Approved
APP104428,58,1165345,1397229,120,573,38,Rent,Education,Approved
APP104429,66,1378833,1800387,12,489,29,Mortgage,Medical,Approved
APP104430,66,1853033,1445401,120,472,36,Mortgage,Auto,Approved
APP104431,25,361997,1857491,240,843,1,Rent,Medical,Approved
APP104432,65,1618511,586568,12,749,30,Rent,Auto,Pending
APP104433,26,1169294,415912,12,680,13,Own,Auto,Approved
APP104434,49,616135,431516,12,514,22,Mortgage,Medical,Approved
APP104435,66,1371343,541710,180,697,35,Mortgage,Education,Rejected
APP104436,53,1451029,467012,240,486,34,Own,Personal,Approved
APP104437,67,721714,911154,360,584,9,Rent,Personal,Approved
APP104438,37,1720586,436374,12,379,9,Own,Education,Approved
APP104439,36,2289304,358427,60,690,28,Rent,Auto,Approved
APP104440,36,948531,1071375,12,333,35,Own,Education,Approved
APP104441,38,2906285,1597025,48,698,24,Rent,Education,Rejected
APP104442,54,1914847,314471,48,632,2,Rent,Education,Approved
APP104443,43,2364632,1047031,120,336,6,Mortgage,Auto,Rejected
APP104444,57,396448,1335607,360,578,29,Mortgage,Medical,Pending
APP104445,41,2348914,1425890,240,422,29,Rent,Business,Rejected
APP104446,36,1142499,254902,12,562,35,Own,Personal,Pending
APP104447,30,2188401,1480819,36,307,21,Own,Business,Pending
APP104448,48,2451975,102434,36,697,17,Rent,Education,Rejected
APP104449,65,901116,512008,36,580,4,Own,Auto,Approved
APP104450,63,925997,672615,48,499,31,Own,Medical,Approved
APP104451,33,366652,1713362,120,782,37,Mortgage,Home,Rejected
APP104452,44,1894495,424126,180,655,1,Own,Auto,Rejected
APP104453,55,2367292,1575765,360,635,19,Mortgage,Personal,Rejected
APP104454,51,1348083,1977891,180,381,14,Own,Business,Rejected
APP104455,24,650765,1921870,36,575,29,Rent,Business,Rejected
APP104456,49,1086088,640842,24,686,30,Own,Home,Rejected
APP104457,22,1327963,236639,48,810,8,Mortgage,Auto,Rejected
APP104458,26,2765168,483024,180,632,38,Rent,Business,Approved
APP104459,53,547254,1549197,360,394,5,Mortgage,Auto,Approved
APP104460,26,1161132,433701,48,673,31,Own,Education,Approved
APP104461,37,1986573,1308905,24,341,29,Mortgage,Medical,Approved
APP104462,49,862692,779013,12,472,6,Mortgage,Business,Approved
APP104463,53,2677259,1545365,12,805,26,Own,Business,Approved
APP104464,42,2746043,1231405,120,741,10,Own,Auto,Pending
APP104465,25,1264303,1191740,84,797,10,Rent,Business,Approved
APP104466,60,2288644,1574793,120,494,3,Mortgage,Medical,Rejected
APP104467,67,2316578,1912002,12,676,29,Mortgage,Business,Approved
APP104468,64,2109039,760923,60,685,32,Rent,Personal,Rejected
APP104469,57,722161,1081256,24,435,20,Own,Medical,Approved
APP104470,40,338697,1270643,48,819,31,Own,Medical,Rejected
APP104471,63,1172222,1654958,120,834,13,Rent,Education,Rejected
APP104472,44,567373,990016,36,360,22,Rent,Auto,Approved
APP104473,27,1018511,780357,120,721,31,Rent,Auto,Rejected
APP104474,62,1987351,1700665,36,546,17,Rent,Personal,Rejected
APP104475,36,1848645,1908738,84,671,24,Rent,Education,Rejected
APP104476,66,786411,1159631,60,605,5,Rent,Personal,Approved
APP104477,39,249589,251821,48,422,20,Own,Personal,Pending
APP104478,63,831786,615288,24,352,34,Own,Business,Approved
APP104479,47,1473446,952753,84,582,30,Rent,Home,Approved
APP104480,43,2381587,1421995,360,761,12,Rent,Personal,Approved
APP104481,35,1222398,1356013,120,753,21,Own,Auto,Approved
APP104482,61,1000589,1649125,180,451,24,Mortgage,Business,Approved
APP104483,23,1743779,108483,240,774,37,Mortgage,Auto,Rejected
APP104484,43,400444,957609,12,496,33,Mortgage,Home,Rejected
APP104485,39,831257,1417066,180,609,32,Rent,Business,Pending
APP104486,47,302009,1975034,36,478,30,Mortgage,Education,Approved
APP104487,33,1671726,327590,120,588,14,Rent,Business,Rejected
APP104488,53,1440898,1764238,360,591,15,Rent,Education,Approved
APP104489,39,1831141,65150,240,684,18,Rent,Education,Approved
APP104490,30,1927960,434061,60,559,17,Rent,Home,Approved
APP104491,30,1306338,1701643,240,591,38,Own,Auto,Rejected
APP104492,55,2632878,1584173,120,658,35,Rent,Medical,Rejected
APP104493,33,2771102,1946863,24,530,35,Mortgage,Personal,Approved
APP104494,36,510252,1221854,36,588,24,Mortgage,Education,Approved
APP104495,51,2776341,1251134,360,347,7,Own,Home,Approved
APP104496,37,750683,1092882,360,779,5,Rent,Medical,Approved
APP104497,40,895547,1047835,240,369,10,Mortgage,Personal,Rejected
APP104498,32,1683441,1052180,48,780,26,Rent,Home,Approved
APP104499,37,282332,620412,48,718,14,Mortgage,Auto,Rejected
APP104500,54,1219503,1714151,240,822,26,Mortgage,Auto,Pending
APP104501,47,744863,745416,12,313,35,Rent,Medical,Approved
APP104502,69,1551104,1241201,240,419,13,Rent,Medical,Pending
APP104503,58,2481118,1355039,120,328,37,Mortgage,Education,Rejected
APP104504,21,2787549,1098526,120,530,20,Mortgage,Auto,Approved
APP104505,39,794114,1242289,60,798,32,Own,Business,Rejected
APP104506,35,1725696,145276,360,722,2,Rent,Auto,Approved
APP104507,49,1528367,666105,180,687,11,Own,Home,Rejected
APP104508,34,1362337,924190,12,767,37,Own,Auto,Rejected
APP104509,68,1971546,818710,84,302,35,Rent,Auto,Pending
APP104510,35,2970431,1820681,240,734,22,Mortgage,Home,Rejected
APP104511,46,1334673,1799427,12,471,1,Own,Personal,Rejected
APP104512,27,382603,1437886,180,680,2,Rent,Education,Approved
APP104513,65,2764711,736948,36,720,16,Mortgage,Business,Pending
APP104514,65,2809917,149360,84,677,35,Own,Business,Rejected
APP104515,59,1102627,1522506,240,530,15,Own,Personal,Rejected
APP104516,38,1604653,1773784,60,636,35,Own,Personal,Pending
APP104517,23,2615247,1004796,12,558,21,Rent,Business,Approved
APP104518,55,1610517,1662001,12,646,5,Rent,Medical,Approved
APP104519,42,1547355,1864802,180,552,22,Rent,Business,Rejected
APP104520,69,2781500,1116034,360,517,14,Rent,Home,Pending
APP104521,55,2520654,458653,36,411,9,Own,Medical,Rejected
APP104522,47,1620507,93690,360,513,27,Own,Personal,Approved
APP104523,69,652201,1526044,60,697,8,Mortgage,Education,Approved
APP104524,60,1427539,1146737,12,779,36,Mortgage,Education,Approved
APP104525,43,2094069,349737,84,356,32,Own,Medical,Approved
APP104526,21,962968,156448,360,400,31,Rent,Education,Pending
APP104527,25,1704385,1940491,36,579,3,Rent,Education,Rejected
APP104528,42,2044686,674738,360,687,38,Rent,Personal,Approved
APP104529,48,438058,687819,120,393,19,Rent,Auto,Approved
APP104530,22,1795006,1276373,48,479,29,Rent,Education,Pending
APP104531,27,2265163,760666,120,325,7,Mortgage,Personal,Rejected
APP104532,55,800167,1830180,60,328,30,Own,Auto,Approved
APP104533,57,1735564,1377833,12,378,12,Mortgage,Home,Approved
APP104534,22,2186356,747701,240,701,28,Rent,Education,Approved
APP104535,45,324009,569941,48,779,11,Rent,Auto,Approved
APP104536,24,2003443,1727046,84,574,37,Rent,Education,Rejected
APP104537,56,927283,1203880,180,397,28,Own,Home,Approved
APP104538,61,1312534,1840803,12,807,18,Own,Business,Approved
APP104539,63,2014400,722942,180,453,18,Own,Business,Approved
APP104540,50,212322,91035,48,385,0,Mortgage,Auto,Approved
APP104541,51,247014,1803278,84,376,11,Own,Business,Rejected
APP104542,66,1450427,516884,60,494,31,Mortgage,Home,Rejected
APP104543,51,2859352,1698673,180,705,33,Rent,Home,Approved
APP104544,42,216962,1434231,24,518,39,Own,Education,Approved
APP104545,57,2408590,1525843,24,545,3,Own,Home,Rejected
APP104546,49,409995,209076,60,487,10,Own,Medical,Pending
APP104547,62,1569009,815212,24,819,30,Mortgage,Auto,Approved
APP104548,46,1405707,745284,36,676,14,Own,Education,Approved
APP104549,63,1510653,1330671,120,666,9,Own,Auto,Pending
APP104550,23,429375,1092312,240,541,11,Mortgage,Education,Approved
APP104551,22,2309891,1243709,120,592,36,Own,Home,Pending
APP104552,25,971863,978606,48,787,34,Own,Medical,Rejected
APP104553,48,2358945,1492561,240,661,0,Rent,Auto,Approved
APP104554,55,2035375,362150,60,748,33,Rent,Education,Approved
APP104555,31,1743612,1451383,24,322,22,Rent,Medical,Pending
APP104556,28,1064122,147548,180,773,33,Own,Education,Approved
APP104557,63,2026342,217448,84,823,24,Mortgage,Personal,Approved
APP104558,57,2993416,1461106,48,668,27,Rent,Home,Approved
APP104559,52,2784755,358587,120,826,23,Mortgage,Auto,Rejected
APP104560,44,2765645,1551770,180,612,29,Mortgage,Personal,Rejected
APP104561,41,815174,308817,36,452,32,Rent,Auto,Rejected
APP104562,22,1838867,336071,24,634,20,Rent,Education,Approved
APP104563,30,1313852,1868336,84,646,4,Mortgage,Home,Rejected
APP104564,64,2907451,395768,12,379,3,Own,Business,Rejected
APP104565,37,2860238,1831408,120,411,16,Rent,Education,Approved
APP104566,55,2630448,728837,60,460,18,Mortgage,Medical,Rejected
APP104567,55,655649,1604953,36,601,34,Own,Education,Rejected
APP104568,36,1092915,1881901,84,381,1,Own,Personal,Approved
APP104569,31,2191570,277601,48,724,35,Mortgage,Medical,Pending
APP104570,54,2298869,694414,48,360,2,Rent,Medical,Approved
APP104571,25,1180812,1169829,36,817,19,Own,Personal,Approved
APP104572,45,583128,1737756,120,672,16,Rent,Business,Approved
APP104573,64,583348,415099,360,486,22,Own,Education,Approved
APP104574,55,2116743,414187,120,505,1,Mortgage,Home,Approved
APP104575,58,1471674,768348,36,682,30,Own,Home,Approved
APP104576,25,1575029,448926,240,348,5,Mortgage,Education,Rejected
APP104577,30,2483022,570827,24,694,31,Rent,Business,Rejected
APP104578,34,247112,303203,36,604,22,Own,Home,Approved
APP104579,35,2312686,1666415,12,421,35,Mortgage,Medical,Rejected
APP104580,30,967843,1603582,240,794,39,Rent,Medical,Rejected
APP104581,68,2807386,331680,12,646,33,Rent,Home,Approved
APP104582,29,2875070,1096653,84,390,18,Mortgage,Home,Pending
APP104583,55,1605981,1310049,24,661,16,Rent,Medical,Approved
APP104584,49,1084328,1273727,36,526,26,Rent,Auto,Approved
APP104585,50,852908,1968594,120,721,25,Mortgage,Auto,Approved
APP104586,31,708072,1300467,240,571,31,Rent,Auto,Approved
APP104587,36,2997777,1389756,12,850,19,Own,Personal,Approved
APP104588,50,725088,114091,24,810,18,Rent,Home,Approved
APP104589,35,1450379,204505,36,322,4,Own,Auto,Rejected
APP104590,55,1541797,1256917,360,526,6,Rent,Education,Pending
APP104591,22,2101706,1820306,12,411,32,Rent,Business,Rejected
APP104592,24,2559417,828121,24,548,39,Mortgage,Medical,Rejected
